rating,comment
1,"Loa rè,dùng được 1 hôm hỏng ae không nên mua"
1,"Loa thì dè trẳng ra cái j , Nt shop ko thèm trả lời chiu thâti"
1,"Loa tiếng nhỏ dè nữa ,không đáng tiền mn đừng mua nhé👍"
1,Loa vừa mua mà mình dùng hết pin sạc đã ko vào rồi còn cứ kêu dè dè chỉ sợ nổ.
1,Loại 3lớp chất lượng chán lắm chả muốn nói thêm gì cả
1,"Loại lừa đảo nha mn, sim đằn kí hết r còn bị khoá hết tk mxh, lừa đảo vccc vài nghìn bạc"
1,Loại này k phải loại xịn. Giấy rất bở ko dai
1,Loãng quá ngửi ko ra mùi bạc hà
1,"Logo in be bét, chất vải quá mỏng, không mền mịn như mô tả. Nói chung về vẻ ngoài mẫu mã thì ổn nhưng chất lượng thì cực kì kém"
1,Lỗi 1 bên tai và chui sạc
1,Lỗi hàng đặt Nike mà về con gấu ko nên mua
1,"Lợi ích:gãy rất nhiều , mong shop hoàn lại đơn, Kinh nghiệm sử dụng:gãy, Mong shop hoàn lại đơn vì bị gãy  rất nhiều"
1,"Lợi ích:ko đẹp tý nào, Hiệu ứng làm đẹp:màu của nó ko là tím hồng nhạt mà là Hồng, Hương thơm:toàn muì nhựa, Tệ quá đi mong đợi xong hàng thế này"
1,"Lợi ích:xau, Hiệu ứng làm đẹp:xau, Kinh nghiệm sử dụng:dung mua bay oi"
1,"Lợi ích:xấu, Mẹo:dán móng, Hiệu ứng làm đẹp:xấu, Ngoài đời xấu kinh khủng lun í ,khuyên thật ko nên mua ạ ,ghét kinh.😡"
1,lỗi ko chỉnh dc giờ
1,"Lỗi lắm nhé, giưa có vết, mua 4 miếng bị cả 3. chán"
1,"lởm , không đủ 100W dùng cắm máy mac pro mà ko nhận đủ hết pin"
1,lông có xí nhưng được cái mượt mà nó thưa lông nên nhìn hài vãi đạn
1,lỏng kh chắc chắn lắm
1,"Lót giầy rời rạc, vừa cầm trên tay đã rơi lót!!!"
1,"Lừa đảo ! Mua 2 cái chẳng thấy dung tý nào ,"
1,"Lừa đảo , Shop sập sớm"
1,Lừa đảo .Về không sử dụng được
1,Lừa đảo à nhận dc cái cường lực vỡ tan tành :))) làm ăn chả uy tín mẹ gì
1,"Lừa đảo à, Mình đặt 3 cái mà nhận hàng bóc ra có mỗi hai cái , Yêu cầu bồi thường 😡"
1,Lừa đảo ai muốn mất tiền thì mua :D
1,Lừa đảo bán áo trên shope thì là kim tuyến đến lúc nhận hàng thì lại là in nhũ mn ko nên mua nha
1,Lừa đảo Bảo sim tạo được tele nhưng có tạo được đâu. nhắn tin bảo đặt sim 25k.  Ai mua hàng nên cẩn thận
1,"Lừa đảo Bịp bợm thật giao cho 12promax thì sao dùng kiểu gì , làm ăn k có tâm . Bán hàng đtn nhầm được đâu chỉ có thể là cố tình 🙂"
1,Lừa đảo đó ae sim không gửi được sms với không gọi được đâu
1,Lừa đảo giày mỏng như tờ giấy đi hai hôm thì rách
1,Lừa đảo ham rê đặt mua đợi cả tuần nhận về cái túi ko có gì 🤣🤣🤣
1,Lừa đảo mọi người đừng mua nhé vào xem đánh giá toàn ko thấy cmt chắc goàn ảo
1,Lừa đảo mọi người ko nên mua nha
1,Lừa đảo mua sim về k làm gì đc hết trơn shop lừa mn né ra nha hazz coi như của đi thay người
1,Lừa đảo nha mọi người nói là kính chống nhìn trộm nhưng qua ngang quay dọc vẫn nhìn rõ nha
1,Lừa đảo nha mọi người shop bán usb hỏng xong mình nhắn tin chặn mình luôn 🙁🙁
1,Lừa đảo nhé ae. Sạc nhanh thì cắm vào nó nhận chậm. Còn dây này cắm vào nó nhận ngay lừa đảo
1,Lừa đảo nhé! Nó ghi 1T nhưng chỉ được vài chục G thôi. Mà dùng được vài lần thì cắm vào nó không hiện nữa. M.n không nên mua tránh bị lừa nhé!
1,"Lừa đảo quá, Mình nt phản ánh thì chặn"
1,Lừa đảo sản phẩm gửi về không dùng không mở lên được
1,Lừa đảo thông minh cái chó 🐕🐕🐕🐕 chi như cc
1,Lửa đảo usb cắm không ăn
1,lừa đảo usb lừa windown giỏi tạo usb boot báo lỗi ngay như hình
1,"Lừa đảo, dung lượng chỉ 64gb mà dám ghi là 1tb,"
1,"lừa đảo, giao đồ cũ cho khách, đồ bị rách, nhắn tin không rep, coi thường khách hàng"
1,"Lừa đảo, gửi về đéo bỏ vừa đt"
1,"Lừa đảo, Mọi người không nên mua hàng tại shop này, tôi mua USB nó gửi cho tôi cái bút chì, shop lừa đảo"
1,"Lừa đảo, siêu lừa đảo. Cảnh báo mọi người ko nên mua, kể cả mua loại đắt nhất về cũng ko dùng được. Sim toàn đã bị tạo tk và lúc mình thao tác lấy lại tk thì các tk này đã vi phạm và bị khoá hết rồi. Mua 10 cái sim thì mất 5 cái ko dùng được."
1,"Lừa đảo, sim hạn vĩnh viễn lại chỉ tạo được 1 gmail"
1,"Lừa đảo, sim mua về đã bị kích hoạt telegram, đăng ký gmail chỉ được 1 lần đầu, lần thứ 2 kích hoạt bằng số điện thoại thì đã bị báo kích hoạt quá nhiều lần. Nói chung là không nên mua."
1,"Lừa đảo, thiếu trách nhiệm. Mua 20 sim 092 không dùng được cái nào, phản hồi chậm"
1,"Lừa đảo, tránh xa, mua 5 sim thì 3 cái bị khóa 2 chiều, 2 cái hạn chỉ 1 tháng trong khi mua loại dài hạn. Hỏi chat ko trả lời, bảo hành?????"
1,Lừa đảo. Giấy đen xì
1,Lừa đảo. Méo phải dây sạc nhanh
1,Lừa đảo. Quá tệ . Anh em cẩn trọng k nên mua ở shop này. Tư vấn không nhiệt tình. Nhắn tin shop k thèm trả lời. Mua sim nào cũng lỗi bảo hỗ trợ k thèm rep lại. Ai có ý định mua sim ở shop thì thì đừng nên mua. Lừa đảo hết.
1,Lừa đảo. Quảng cáo 300 tờ 1 bịch. Giao loại 270 tờ.
1,Lừa đảo. Sim hỏng nhắn tin thì k rep .
1,"Lừa đảo., Giao cái thứ gì tào lao"
1,"Lừa đảo😴, Giao hàng thiếu bên trên ghi là combo tai nghe+vỏ bảo vệ giao mỗi vỏ bảo vệ không có tai nghe🙂"
1,"Lừa nha mọi người, Mua usb 1T mà về lưu file dc 30gb là nó ghi lỗi file hoặc không đủ bộ nhớ"
1,"Lựa nhau wa , Hình giấy trắng đưa giấy đen, Vậy mà shopper cho ban đc trên này"
1,"Lừa rồi, hàng có dấu hiệu đã bị cạy mở, còn có cả 1 lỗ bị khoan ở đáy loa nữa."
1,"Lừa vc, rõ ràng báo là đã nhận hàng trong khi đó t kh hề nhận được bất kì đơn hàng nào từ shoppe. Nt cho shop thì shop kh rep . Đ hiểu làm ăn kiểu gì phí cả cái mã của t đcm shop đb"
1,"Lừa, mua về tất cả sim đều đã có tài khoản shopee rồi"
1,"lúc đang chỉnh đồng hồ thì nó quay lại như ban đầu., rồi lâu lâu nó không lên., nó chung rất tệ., mình rất không hài lòng."
1,"lúc đặt thấy hình ảnh thì có cả hộp bơ lúc nhận về thì đúng một gói , Hành phi thì tanh"
1,"Lúc đầu đặt huỷ xong rồi đặt thêm , do thanh toán shoppee pay cái shop gửi 2 đơn nên bị 1*"
1,"Lúc đầu đặt ít thì hàng dùng tốt, lúc sao đặt nhiều thì hàng dùng kém đi shop nên xem lại điều đó., máy thì yếu, có cái còn không có máy chỉ có miếng dán thôi, quá thất vọng rồi 😔"
1,Lúc đầu nghe ổn tốt nhưng tầm 1 tuần sau thì mất tiếng luôn
1,"Lúc đầu thì matxa đc,như điện giật đ,nt shop k tl,khuyên mn k nên mua trảng lãng phí tiền"
1,Lúc giao hagf bị vỡ hỏng
1,Lúc kt hàng đã thấy dổm rồi mà không ngờ hàng vừa sài chưa được nữa ngày mà thành ra như này đây cực kỳ thậm tệ. Mn không nên mua nhé
1,"lúc mình dán nó bị vân đường kẻ toàn màn hình nhìn rất khó chịu, k bt có phải mình dán sai hay k nhưng cái vân này là nó có sẵn ở trên miếng cường lực rồi í"
1,"Lúc mua 1 thùng 30 gói, ships về có 20 gói. Gói nhỏ lỏng lẻo ko chặt. Chất lượng kém, chắc chắn lần sau ko mua"
1,Lúc nhận hàng lọ nước chấm bị chảy làm chảy hết sạch ra hộp
1,"Lúc thì giao loại CAM ON hsd 3 tháng, lúc thì giao loại BLANK GIFT hsd 1 tháng. Mình đã chat trước rồi mà vẫn thất hứa. Shop không uy tín. Chất lượng không ổn định."
1,"Lúc Thì nge Dc 1 bên tai , lúc thì kh nge thấy gì .mn nên cân nhắc trước Khi mua!"
1,"Lưới nhanh hư , Cán vợt yếu vô cùng , Mới đánh 4 lần mà hỏng rồi , Không xứng với giá"
1,"Lý do 1*: hàng ok chất lượng. Nhưng đây là lần 2 m đặt 12Prm. Lần 1 đặt giao nhầm 13Prm, nhưng ko đưa thêm m 1 chiếc, mà m đã yêu cầu. Shop bán hàng, giá và chất lượng ok. Nhưng kém về trách nhiệm với khách khi phát sinh do lỗi của shop nhé. 5* chất lượng và giá. 1* về trách nhiệm bồi hoàn."
1,"M áy bay mới mua về bị gãy dưới phần cánh đó đóng gói hàng móp méo chê  , nếu có đánh giá 0 sao thì tôi đã đánh giá ko sao rồi giao hàng chậm trễ"
1,M là con trai đặt tất màu đen thì lại giao cho tất xanh đỏ tím vàng.
1,M.n đừng mua hàng giả
1,Má … sạc được 1 ngày ko vào pin
1,Má mang mới 1 lần mà bung chỗ thắt rồi công nhận rẻ thì phải vậy thôi haizz
1,Má ơi mua mấy miếng ko thể dán dc . Keo ko có dính . Nản
1,Má ơi nó đểu quá chời luôn ko có j để nói quá thất vọng
1,Mắc ăn thì cay nói chung là không có gì đặc sắc ăn thì cũng tạm được ko quá ngon
1,"Mặc không vừa sezi nhỏ liên hệ shop hướng dẫn này nọ rồi không có ai qua để đổi chả , chất vải bình thường phục vụ quá tệ"
1,"Mạch này thì pd 40w cái gì. May ra chỉ được 10,5w là căng. Sạc lâu lên đã nghi nghi rồi. Bán hàng không có tâm. Cho 1 sao"
1,Mag về thấy chỉ muốn đáp c...hó 😓
1,Mai 3 máy mà bị hỏng 2 máy nt shop ko đc nhiệt tình cho một sai lầm sao ko giám mua nữa
1,Màn hình bị bể nát từ lúc còn trong hộp luôn nhưng lúc chuẩn bị dán thì mình ko biết.. lúc dán xong mới thấy hết hồn.. cái miếng dán bị bể nát luôn.. làm ăn j vậy?? Mua miếng dán nguyên mà giao j kỳ vậy?????
1,"màn hình khác nhau, tai thỏ khác nhau, đặt 11 pro max mà giao màn hình của xs max 👎👎👎 kích thước nó như nhau nhưng nó khác nhau mà, nếu hết cũng có thể nhắn riêng để khách hàng đồng ý hay không chứ"
1,"mạng ọp ẹp k vo form, Idol thì cũng bị tụt nail thôi 🙁, (Idol giữ được tới tụt nail cũng hay đó, chứ không bộ nail nào của tui sống được 1 tuần 🤣), ___, Mai Giao Thừa Infor & Chart  , #태형 #방탄소년단뷔 #뷔 #김태형 #V #BTSV  #KimTaehyung #Taehyung"
1,Mang tiếng là kết nối blt nhưng khi bật lên thì không kết nối được🙂 đánh giá 1 sao thôi ạ
1,Mang tính chất nhận xu
1,Mang về hàng hỏng xấu
1,Mất bát phở trả đk cái vẹo gì . Hình ảnh nhận xu
1,mặt kính bị trầy gọng đeo lõng lẽo rớt lên rớt xuống k nên mua
1,Mắt kính đẹp nhưng lại giao thíu hình xăm cho mình mình có nhắn tin hoàn lại tiền cho mình mà shop không trả lời khuyên mn đừngnên mua đồ ở đây hết. Thì có thể nói với mình là cái đó hết vậy mà vẫn thu mình 57k
1,"mặt kính không ôm vào mép, kích thước cường lực nhỏ hơn mặt kính điện thoại nhiều nên dán vào nhìn thô. viền bị bóp vào 2 bên trái phải tổng 2mm, trên dưới bóp tổng 6mm. nhìn kỹ hình mình chụp sẽ thấy viền đen của màn hình bị bóp in dưới cường lực. dán 1 cái còn 2 cái chắc đem cho. ahuhu"
1,"Mắt kính tệ quá. Gọng mỏng dễ gãy. Không chắc chắn miếng nào luôn á, Hông hiểu sao bị gãy vậy luôn , Quá buồn ạ , Ship hơi lâu luôn á :))))), Kh nên mua"
1,"Mất lâu lâu mới nhận dc, nhận dc cái ốp thì cứng ngắc, lắp vào xong tháo ra để sạc đt cho đỡ nóng thì ko tháo nổi vì ốp nó chặt với cứng vc, tháo ra thì xước cmn hết viền, tệ vl ))"
1,mất một bên đen của mắt :))) roi không thấy ở túi luôn mà gắn  tệ lại phải mua cái khác
1,"Mất một chốt nhắn hỏi shop mà shop onl ko trả lời luôn , Tệ"
1,Mặt thắt lưng bị trầy xước nhiều khá xấu không được đẹp hấp dẫn như hình ảnh do shop đóng gói chưa cẩn thận đựng có mỗi trong 1 cái túi thì lo chả xước hết
1,"Mất tiền mua, mua phải con kính vỡ, đã nt shop yêu cầu đổi cái mới cho mình, mà shop vẫn im lặng k trả lời, thái độ thế k chấp nhận dc"
1,Mất tiền oan ! Ko sạc đc hàng ki bằng đồ chơi của con nít ko có cả dây sạc luôn !
1,"Màu đậm cực:)) ai ko thích dà khuyên thật lòng đừng mua mà móng còn xấu nữa sơn thì loang lỗ, Cái màu hồng xấu i chang sơn thì ko đều keo để đính đá thì chảy loang xuống cả móng, KHÔNG BAO H MUA LẠI"
1,"Màu đen mà shop giao màu xám đặt số lượng nhiều nên cảm thấy không ưng ý cho lắm. , Đã sử dụng rất tệ, bung ở các mép viền khẩu trang, mỏng"
1,Màu đen sao lại giao màu trắng
1,"Mẫu đẹp, nhưng ko bay được. Chỉ bay lên và rơi xuống chứ ko rẽ trái phải được. Bay đúng 2 lần là hư luôn"
1,Màu giấy xấu. Đăng free ship nhưng khách hàng vẫn phải trả tiền ship.
1,Màu hơi tươi hơn so với ảnh mình đặt 3 con nhưng có 2 con lỗi mất tay với mất chân
1,Màu k giống trog hình :))))
1,Màu không đúng như ảnh dùng có2 ngày bị gãy
1,"Mẫu không nhiều mô tả, giấy mỏng dễ rách"
1,"mẫu là màu trắng mà ở ngoài là hồng, nhũ cũng k nhiều như ảnh, hơi thất vọng mà ship lâu, shop trl cũng thất vọng"
1,Mẫu mã đẹp nhưng mua  2 mà một bị hư coi như mất 95k cho một cái
1,Màu nhan rất sấu nêua màu đậm hơn sẽ đẹp nhưng màu nhạt ơi là nhạt sấu vãi ò
1,"Mẫu polo can phối mặc đâu cũng đẹp 😍😍😍, Vải coolmax mềm, mát và cực thoải mái, Giá cực hợp ví 👉 #Ibox nhận tư vấn , , ✔️ Thiết kế trẻ trung tôn lên sự nam tính , ✔️ Vải 100% coolmax mặc siêu thích, ✔️ Form dáng basic vừa vặn, thoải mái dễ vận động, ✔️ Màu sắc dễ mặc & dễ phối đồ, , ✅ Được kiểm hàng trước khi nhận, ✅ Bảo hành lỗi 1 đổi 1, 👉 #Ibox nhận ưu đãi tại TORANO, #sp #TP602"
1,Màu sắc ko đúng với hình. Ship về thì 1 chiếc bị bong cúc bấm. Mik có ấn hoàn hàng thì bên vận chuyển ko đến lấy đơn hàng.
1,"., .., ., Chưa nhận được hàng như thấy đã nhận được hàng ???"
1,"3 trắng 1 đen, đúng, kiểu dẻo và mềm, Đeo như cứt luôn tốn tiền giao hàng còn lâu mất thời gian mà nhận hàng đeo như lol k nên mua"
1,ảnh vs hàng hông có giống nhau cho lắm :))
1,áo đểu gửi nhầm áo
1,áo như cái lòn
1,"bạc, tốt, rất tệ, Mặc dù kính rất đẹp nhưng bị lệch hẳn 1 bên , đeo vào rất tệ 😡1 tuần mới tới"
1,bị phai màu
1,"Bình thường, xấu, kh như trên hình"
1,"black, white, đúng, nhựa dẻo, Giao hàng lâu, gần tháng mới nhận đc. Dép thì mềm mềm dẻo dẻo đi ko thích cho lắm. Dép đi hơi chật. Thích đi form cứng hơn, nên ko có lần 2 mua của shop này.có thể là do người ta không có gì là lạ đâu mà phải đi làm thuê cho các bạn ý cứ như là một trong những người có thể làm được gì cho nó lành"
1,"bợt, bị mốc, gì ă k biet, sai, Trời oi tệ tệ tệ thật sự, giao thì lâu đã đành mà chất lượng thì như c*c z , cũ bẩn bị mốc các thứ, đứt chỉ nữa, ví nó còn méo nữa chứ, k có chỗ khen luôn ă."
1,"bth, bth, bth, Chưa dùng được một ngày đã đứt thật thất vọng,gửi tin nhắn cho shop thì ko có phản hồi"
1,"chất lượng quá kém, chất 3"
1,"chuẩn, mỏng, mỏng"
1,"chuẩn, hàng giống hình, đẹp, Không hài lòng giao thiếu hàng"
1,"đậm, không đẹp, Không nên mua áo này"
1,"đặt màu nâu giao màu gì không biết, Chê nha...sai màu...với ở ngoài nhìn dép nó thấp lắm. Không cao như hình."
1,"dc, ko, bth, Ko kim tuyến 👍"
1,"ddepj, bthg, đúng, đeo vào ko vừa người dây quá dài nút thắt ngắn"
1,"Đế màu khác với hình, Khuôn đúc đế thì bavia nhiều, Chất lượng chỉ đc 35k thôi. Chứ 50k mua giầy ba ta đi còn bền hơn nhiều. Cái này đi mà dính nước 1 bữa chắc đế đi đường đế, vải đi đường vải. Vải mỏng như áo phông vậy. Gạch đen là họa tiết in nhé, k phải khác vật liệu với vải. Mua rồi giờ k biết phù hợp để đi đâu. Ha ha"
1,"đen mà màu xám, rất tốt nhanh hư"
1,"đen trắng, đúng, ko bt, Đặt 2 cái mà giao hàng có 1 cái , quá thất vọng"
1,"đen trắng, xấu tồi tệ"
1,"đen trắng, Shop làm ăn đúng chán quà tặng còn ăn chặn của khách hàng. 1 sao lần sau cạch mặt"
1,"đen, áo mỏng nhiều chỉ thừa cực :)))"
1,"đen, bình thường, mua áo môi, nhưng mà giao áo gucci, Trên phiếu thông tin nhận áo thun môi nhm giao áo guuci rất bực mình"
1,"đen, c, Bạn gửi áo cũ cho mình à :))"
1,"den, cao su, kinh tởm, dép xấu vcll đ ngửi nổi dép này luôn ấy xấu điên dại khờ"
1,"đen, cao xu"
1,"Đen, dây cao xu, Đung, Nhưng mua về 5p đầu tiên chạy rất mượt mà 5p sau hư lun"
1,"đen, k bt, k, Nịt xấu"
1,"đen, kh biết, đúng, Khó gập, bị cong, cài kh dc dày khó mở ra mở vô🥲."
1,"đen, kh bít, sai, Shop giao sai mẫu cho mình mang vào rộng lắm luôn thất vọng về shop ghê 😪😔"
1,"Đen, Mỏng"
1,"đen, mỏng đi 3bựa rác, đúng, Mọi ng kh nên mua"
1,"đen, mỏng, ko đúng với mô tả"
1,"đen, nhua hang ma, Nhìn sơ qua thì mn thấy đc chất liệu nó như nào rồi đấy. Nói thẳng ra là đồ hàng mã. Lắp cái phần màu trắng thành cái cửa nhưng nó toàn tuột. Nhận hàng ngồi lắp 1 tiếng ms xong. Để giày nhiều hoặc giày nặng bị dồn xuống bẹp hộp cơ"
1,"đen, nhựa, k đúng, Quá là chán. Về mở ra đã thấy hộp rách mấy chỗ. Lúc lắp xong thì tuột lên tuột xuống. K hề chắc chắn đậ nha"
1,"đen, nhựa, kh, Ae kh nên mua nha ý là các cụ r r r r r r r rg mà thi toán vào lớp t đó mà nhởi ý là HN nói t quên not available to vl là đc"
1,"đen, nhựa, ko đúng"
1,"đen, nhựa, Hàng gói ko kĩ, sơ sài . Khi giao hàng về khiến đồng hồ bị chập chờn, ấn mãi mới lên còn chập chờn"
1,"đen, okie, ko mở đc màn hình ko như gt"
1,"đen, ổn"
1,"đen, rất mỏng, Chất in xấu ko có kim tuyến như trên hình"
1,"đen, rất mỏng, Dễ bị biến dạng, rất mỏng, ko bền"
1,"đen, vải mỏng nha, không ưng ý :)))"
1,"đen, vải như cứt đm, dell đúng"
1,"đen, xốp, không, Không có j để nói hàng tệ siêu tệ luôn ạ"
1,"đen, dép xấu quá🥲, nềm"
1,"đen, đi 3 ngày thì vứt, rác rưởi, Đừng mua ae nhé 60 nghìn chả ra cái j đâu"
1,"đen, Đúng, kim loại và nhựa, Mình không có ý bắt shop hoàn tiền hay gì cả chỉ mong shop đọc đánh giá và thay đổi cách đóng hàng.Giao hàng thì lâu hàng đến tay thì méo mó đóng gói sơ sài biết là do bên vận chuyển nhưng đóng gói vậy thì chịu r . Mình mua 3 cái kính mà chỉ có 1 túi du lịch chống sốc như hình . Khi nhận hàng thì 1 cái méo gọng và kính còn lại thì méo gọng . Rất mong shop có thể thay đổi và nên dùng hộp catton và túi chống sốc. , Sản phẩm không giống hình lắm vì mình mua là nhựa trong suốt chứ không phải có màu , hơi sước nhẹ . Mong shop lắng nghe ý khiến khách hàng và tiếp thu. Cảm ơn shop😇"
1,"đen, đúng, Quá hợp lý với giá tiền đi vài ngày vứt là vừa quá tuyệt vời luôn 👍👍👍👍"
1,"đen, hàng không chuẩn ko có kim tuyến, vải, Hàng ko chuẩn ko có kim tuyến"
1,"đen, hàng không đúng và không có Kim Tuyến, vải mỏng"
1,"den, k nên mua, cao su"
1,"den, k, mềm"
1,"đen, không đẹp, mát, Không nên mua shop này, làm ăn chẳng ra gì, giống hàng cũ!!"
1,"đen, không đúng lắm, không tốt"
1,"đen, không đúng, lỏ, Áo in hình rất nhỏ rất dễ rách đóng gói rất tệ"
1,"Đen, Không giống hình, Mát"
1,"đen, không, bìa cứng, Chất lượng chán chả buồn nói, hộp nó cứ sao sao mặc dù làm y hướng dẫn, không nên mua nhé mng❌ Chê"
1,"đen, không, không chỉnh được giờ mọi người ơi tui không biết cách chỉnh tui có nhắn với shop thì shop trả lời khá hời hợt và tui ko biết phải làm như nào ai biết chỉnh giờ thì chỉ tui với ạ  🥲 không đáng tiền lắm"
1,"đen, ko đúng như miêu tả, nhựa, Ko hài lòng nên ko mua"
1,"đen, ko đúng vải mỏng nhìn rất chi là mỏng manh luôn, xấu"
1,"đen, ko đúng với mô tả, fake, Hàng đểu"
1,"đen, ko, ko rõ, Vải rất mỏng xù lông và chất nóng xấu, đừng mua"
1,"đen, ko, nhựa, Ko đáng vs số tiền mk bỏ ra , ko lên mua , mua về râc nhà"
1,"đen, quá mỏng ko đáng tiền mua, Quá mỏng 89k mà như cái giẻ lau nhà không nên mua"
1,"đen, sai, cao su, Dép xấu vô cùng nên tránh o nên mua"
1,"đen, sấu như chó, k giống trên ảnh, Vải đã xấu r còn phần môi rán xấu dell tả đc bán hang như cc"
1,"đen, tui tưởng đâu hàng đẹp lắm,ai ngờ dép nhựa để dành mang đi chợ nha.chán hết mún nói, dép nhựa"
1,đéo đúng mô tả :)
1,"đẹp bóng, tốt, đúng mô tả, Rồi chỉnh giờ kiểu nào shop"
1,"đẹp nha, tạm, đc, Kính tệ nha, về lệch tùm lum k bt đuờng chỉnh luôn, méo hết"
1,"đẹp, chất liệu không đúng như mô tả, không đúng với mô tả môi màu áo khong phải Kim Tuyến"
1,"đẹp, cũng ok, sp y hình"
1,"đẹp, ko đúng giờ"
1,"đẹp, đểu và đắt, như cái gì con ..., Đểu và đắt , Xấu, Lỗi , Đắt, Gói hàng như..., Giao thì chậm"
1,đồ chơi  trẻ con phí tiền
1,đồ chơi k đúng sp
1,"đỏ, dù, Vải dù nóng lắm đừng nên mua. Mặc nóng Ko thể tả"
1,"đúng màu đặt, đúng với giá thành sản phẩm, đúng với hình ảnh trên hình"
1,"đúng màu đen, Đeo cho đẹp chứ k bền, giờ giấc ngày nào cũng chỉnh."
1,"đúng màu sắc, đúng với mô tả, dẻo nhưng  bị rách dưới gót chân"
1,"đúng màu, Nhựa, ko, Ko chỉnh h đc tệ!"
1,"đúng màu, Đế giày xốp rất mỏng và mềm đi 2 hôm chạy bộ đã mòn muốn rách rồi"
1,"đúng màu, Giờ không đúng, nhảy lung tung, k ra cái gì. Mua về để tốn tiền chứ k có lợi ích gì. Chỉnh sửa rồi vẫn z."
1,dùng như cứt dẻo vcl ra tóm lại là ko nên mua phí tiền lắm tiền của ngt có pk là rác đâu mà bán hàng rò là phèn ý
1,"đúng với mô tả, đúng với mô tả, đúng với mô tả, Kính bị xướt với rỉ rét nha"
1,"đúng, Bình thường, đúng"
1,"đúng, êm, đúng nhưng mắt hơi nhỏ, tất quá nhỏ cho chân"
1,"đúng, ko bt, ko, ko đúng với hình ảnh j hết hàng nhận về thất vọng hết sức đế thấp ko như trên hình"
1,"đúng, ko tốt, ko đúng"
1,"đúng, mỏng ko bền, ko đúng"
1,"đúng, như cứt, _/, Về chỉnh giờ không được, rẻ thì chất lượng vừa phải chớ tại sao mua về không chỉnh được giờ"
1,"đúng, nhựa, Thất vọng.dép gì mà quai rộng quá rộng,mang  vào  chán chẳng muốn nói hết phần thiên hạ😢😢😢"
1,"đúng, nhựa, Tưởng hạng tốt lên đặt hàng về xem là đồng hộ nhựa ko có sạc nhắn tin ship ko trả lời.Ko lên mua"
1,"đúng, ok, uk, Hơi khó đeo"
1,"đúng, thun, ko, Hình nhỏ ko đúng với mô tả,ko nhủ kim Tuyến như hình"
1,"đúng, vải xấu mỏng"
1,"đúng, vải, không, Sản phẩm này tôi đặt hai đôi mà một đôi lại  không có mắt vậy mà khi nhắn với shop thì shop né tránh và chặn tôi tôi nhất định không bỏ qua chuyện này mọi người nếu có ý định đặt hàng thì hãy suy nghĩ kỹ trước khi đặt hàng nhé tôi khuyên thật ( hoàn toàn là sự thật)"
1,"đúng, vải, ko hẳn, Mỏng , khá mỏng , ko chắc chắn lắm, nhưng rẻ , Săn đc còn 33k"
1,"đúng, xấu, Chất mền"
1,"đúng, bảo gắn nhũ nhg ko có nha các bạn giao hàng chậm, mỏng"
1,"đúng, đồng hồ cũ bị bong tróc như bị cậy tháo"
1,"đúng, đúng, ổn, Hàng giao về bị lổi và cây bị méo"
1,"đúng, giống konkac, đặt 3 lần thì 1 lần giao nhầm 1 lẫn lỗi, bảo đổi thì toàn bốc phét, shop làm ăn chán thật, cái này đặt bị kẹt ko kéo dc, ko cho đổi hàng, khuyên mn ko nên mua"
1,"đúng, ko, mỏng, Ko phải áo kim tuyến xấu"
1,"đúng, ko, nóng"
1,"Đúng, Sai, Vừa lấy hàng ra đã gãy mắt kính rồi"
1,"đúng, Mình mua 2 đôi nma cả 2 đôi phần tay khâu hay đính đều lỏng lẻo và như sắp đứt"
1,"đúng, Sản phẩm đẹp nma kh chất lượng dễ bị rách da vs bị rỉ"
1,"dungs, kh biết, Mắt dán lệch, có bẩn hơi đen. tay của 1 chiếc lệch hẳn xuống dưới. Đôi này coi như vứt kh đeo dc nữa. Giờ tháo tay kia ra thì rách tất kh thì lệch đeo xấu, Nói chung là kh hài lòng."
1,"đunhs, nhựa hay gì đó, không nha, Tệ quá tệ đồng hồ chắc để trang trí thôi chứ k xài được...mặt đồng hộ bị xước các thứ như đồ cũ v:))"
1,"được, đúng, Ko bt, Hàng đóng gói sơ Sài , Hàng giao về bị công méo, Giao hàng chậm"
1,"được, nó đẹp thiệt, như cứt mới đeo vài bữa nó chầy hết"
1,"giao ko đúng màu, mik đặt 5 cái nhưng giao có 3 cái, đẹp"
1,"giong hinh, tạm, chả biết như kiểu dép xốp, Dép giá rẻ nên chất lượng tệ , Dép như kiểu miếng xốp ý , Tiền nào của nấy thui kkkk"
1,"giống như trong hình, Nhìn trên ảnh rất đẹp mà về thì vừa chật vừa xấu nói chung là quá tồi"
1,hàng như cc
1,hành k như trên ảnh tí nào luôn ạchuwx khác
1,"hình in mờ, tốt, vải tối hình in mờ"
1,"hình nhỏ, vải fake, mỏng"
1,"hoa hồng vàng, ko ổn, đúng, Chất lượng sẩn phẩm ko tốt,đơn vị vận chuyển kém hàng nước ngoài mà ko bọc kỹ để bị vỡ méo mó ko lên mua vì thấy nhiều lượt bán lên mới mua mà chất lượng sản phẩm tệ đeo đau cả mắt nhắn tin vs shop kêu hoàn lại kính mới mà ko cho ác thiệt sự tứk chít luôn"
1,"hoa Hồng vàng, không, kính, Màu sắc chất lượng giống ảnh , nhưng mà kính bị lệch nên không đeo được"
1,"hồng nhạt, .., ..., Ví nhận về giống hàng củ.bị móc, vân đen loang lổ.ko đc điểm chi trơn."
