rating,comment
negative,Ko phảu sản phẩm tôi cần
negative,Ko sạc đc hàng kém chất lượng
negative,Ko sạc đc nha ad
negative,Ko sạc nhanh được đâu nhé
negative,Ko sạc pin đc vì dày quá nha mọi người mà ốp thì đẹp lắm á giao lâu
negative,Ko sài đc nt shop coi như bỏ ae đến sao lưu ý tiền nào của nấy mà cái này mua về vứt ln
negative,Ko Sài đk bấm này ra cái kia
negative,ko sao chinh dc ngay gio
negative,Ko thấu giao sản phẩm 1sao
negative,Ko thấy gì khoẻ người cả chỉ thấy tê rùg mình
negative,Ko thấy hàng dou hết Có nhận đc đâu 
negative,Ko thể chỉnh giờ
negative,Ko thể dùng đc vì dây chạy nhanh nên bị sai giờ
negative,Ko thơm 1 chút nào
negative,ko thơm phòng đâu nha mik mua để cả tuần mà vẫn ko có mùi j ạ Cân nhắc kĩ trc khi mua Shop đóng gói cẩn thận giao nhanh ạ
negative,Ko thơm tẹo mào Để nhà tắm bé tí ti mà k có mùi
negative,Ko thơm tí nào nha Mn đừng có tham rẻ mà mua phí tiền 
negative,Ko tốt dễ gãy mọi người cẩn thận khi mua ốp lưng này nha
negative,Ko tốt yêu cầu hoàng tiền
negative,Ko trả lời khách hàng 
negative,Ko vào đc nguồn
negative,Ko xài đc shop ko kt hàng trước khi giao khách
negative,Kt k biết chất lượng như nào nhưng shop có vẻ k trân trọng đơn đặt từ khách Gói bọc đen bẹp dúm mở ra thì kt nằm ngoài thùng xếp lại bỏ vô chung cho có v s k bỏ kt trong thùng hay tiếc 1 cái thùng nữa tại mình đặt 2 thùng Làm ăn kiểu này chúc shop mau giàu
negative,Kung phải đọc mọi ng review sản phẩm r mới mua mà thất vọng quá đểu nó kung vừa ohair thôi chứ đặt 2 thùng mà về nhin thấy cái thùng giấy chỉ muốn vất đi vừa đen vừa bẩn lại còn có mùi chứ 
negative,Là dùng sao zị mn cứu tui cái coi bấm cỡ nào nó cx k rung nỏ cử động nữa
negative,Là sao Sao có 1 cọng dây sạc mà lại có 2 đầu ra nhưng k có đầu vào 
negative,Lag k dùng đc luôn í 
negative,Lại còn thiếu đồ nũa chứ Shop làm ăn quá mất uy tín 
negative,Làm ăn bố láo bố toét Nhìn số lượng bán thì khủng T đặt 30 cái sim Bị khóa hết ních Ăn của con t nuốt k trôi đâu shop nhá Ai đi qua mn cảnh giác ạ
negative,Làm ăn cẩu thả không dán số điện thoại lên sim quản lý kiểu gì bán hàng không có tâm phải đi dò số điện thoại từng sim ức chế muốn đập luôn điện thoại mua chừng 50 sim muốn dục thùng rác mua chỗ khác cho nhanh mất thời gian quý báu bực bội 
negative,Làm ăn gì gian dối ghê đặt thùng 200 trắng đen giao 200 trắng ủa là sao Mn mua chừng giống em
negative,Làm ăn lừa bịp khách hàng bảo sim mới cứng nhưng về tạo tk zalo thì đã có tài khoản mọi người mua sim né shopp này ra ạ
negative,Làm ăn này mất uy tín quá Mua SIM mới trọn đời về để đăng ký tài khoản Shopee thì thông báo đã đăng ký Lập tài khoản FB thì báo đã đình chỉ tài khoản Lập tài khoản GMAIL thì báo không thể sử dụng số điện thoại để xác minh Nhắn tin shop thì mãi mới thấy trả lời Mất tiền của mất thời gian
negative,Làm ăn nhố nhăng gửi cho ngta cái sạc đầu usb toe toét cắm ko cắm vào đk
negative,Làm ăn như cái con cá cờ Thái độ rất tệ chứ k phải tệ
negative,Làm ăn như cc giao hộp ai mà lấy 
negative,Làm ăn như đùa lừa đảo gian lận ship sản phẩm hỏng k dùng đ 
negative,Làm ăn như qq Mua 13prmax guier cho cái kính đặt khung ko vào Làm ăn bát nháo quá 
negative,làm ăn như shits đặt 200 trắng gửi full đen xin chào và k hẹn gặp lại
negative,Làm ăn ối dồi ôi quá Hàng thật là có thêm nút bấm nhé m ng Đồ này mua về xong sạc vài tiếng rồi mà kết nối Bluetooth bật nhạc không lên tiếng Hỏi shop thì onl mà ko chịu rep Thái độ không chịu đc coi như vứt 50k 
negative,Làm ăn quá kém cường lực 3 cái thì vỡ mất 2 cái k có hộp bọc cường lực nhắn tin thì shop không trả lời gọi điện cho số trên đơn hàng thì số sai như trò đùa
negative,Làm ăn quá tắc trách Quá chán k bao giờ quay lại shop mua nữa 
negative,Làm ăn thế này đây ạ Giao hàng tới thì hỏng hết Liên hệ giải quyết thì Ko trả lời Nói chung tránh càng xa càng tốt Buôn bán gì thiếu trách nhiệm
negative,Làm ăn vớ vẩn thật Mình đặt gậy 50kg màu đen mà giao 40kg màu bạc tiền thì trả trước rồi Liên hệ mà shop k thèm phản hồi Mất hơn chục nghìn thôi nhưng ghét cái kiểu làm ăn gian dối
negative,Làm ăn vớ vẩn Đặt 200 cái màu trắng giao có 100 Đặt 100 cái màu đen giao mầu xám Nhắn tin thì k thèm trả lời gọi điện k nghe QUÁ TỆ
negative,Làm cái hộp đẹp mà hàng mà quá
negative,Làm nó cho trâu nghe sao to vlll
negative,Làm sai kích thước
negative,Làm theo cách hướng dẫn như kh hoạt động nha Nói chung mua về sài kh đc 1sao nha
negative,lần đầu cũng là lần cuối quá dở mọi người cân nhắc
negative,Lần đầu đánh giá 1 sao Xin lỗi shop nhưng có sao em nói vậy thôi đóng gói chắc chắn Tặng quà 10 điểm khâu chỉnh chu nhưng cường lực dùng không được dán vào thì mất cảm ứng k di chuyển được Chân thành xin lỗi
negative,Lần đầu đánh giá 1 sao trên này Hủ hành phi với tóp mỡ 100g gì mà bé tẹo cân luôn cái hủ cũng chưa tới 100g Treo đầu dê bán thịt chó làm ăn k uy tính Nhìn gói hàng thất vọng Mọi người không nên mua
negative,Lần đầu giao OK Lần sau thì giao tai cũ mà còn bị hư K hiu nỗi
negative,Lần đầu mình gặp trường hợp này luôn ạ sáp thì k thơm mở ra còn méo mó ủa làm ăn gì kỳ vậy ạ 
negative,Lần đầu mình mua hàng gặp phải luôn đó ạ Giao hàng thiếu xong mình nt thì k phải hồi lại 
negative,Lần đầu mua 3 thì vỡ 2 Lần sau mua 6 vỡ 5 Cách làm việc quá chán Ko thể chấp nhận được
negative,Lần đầu mua bị sai hàng shop bảo sẽ có quà bù lần sau và lần 2 đủ hàng nhưng ko có quà bù báo trước cũng ko rep Lần cuối ghé shop này
negative,Lần đầu mua đúng máy y hình mua lại lần 2 thấy thất vọng shop quá đã yêu cầu hoàn trả shop để ý nhận và xem lại cho
negative,Lần đầu mua hàng của shop Giày ko giống hình nhìn đi nhìn lại ko hiểu sao lúc ấy lại vui tay nhấn mua cho con đi 
negative,Lần đầu mua hàng thấy chíu khọ vô cùng ntn ib hỏi shop thì tl câu xanh rờn như ảnh mình chụp nhẽ ra phải giải thích cho khách hiểu chớ Kb của mn dùng ra sao nhưng cái của mình dùng sợ vãi ra ấy để k chạm vào cái phần cúc bấm sát vào thịt thì ks nhưng cứ hễ cử động ng chạm sát vào chỗ khuy sắt cúc bấm và cái máy là nó tê tê giật điện sợ vãi luôn Y c trả hàng mà lúc chọn gửi hàng k để ý cứ tưởng là gửi trả bên J T như mọi lần liền chọn luôn là gửi hàng tại bưu cục vì cái bưu cục J T nó ngay gần nhà ai dè sau nhìn lại mới biết là gửi trả bên NINJAV hỡi ôi bưu cục nó mãi Sở Dầu vừa xa mà vừa khó tìm nên thôi nghĩ có hơn 30k nên k gửi trả nữa Nhưng chắc là vứt xó góc hoặc vứt đi thôi Cạch đến già k ham mấy của rẻ ntn nữa sợ lắm rồi 
negative,lần đầu mua nhưng vô cùng thất vọng cường lực thì vỡ mà hộp méo mó thật sự k thể chấp nhận được Sẽ không bao giờ quay lại mua lần 2 Quá thất vọng
negative,Lần đầu mua shop giao đúng hàng nên lần sau mua thêm shop ko có hàng giao thi báo 1 tiếng Nhắn tin hỏi mấy lần shop cứ bảo giao rồi đổi thừa vận chuyển Đợi cả tuần đến khi shopee hủy đơn hàng vẫn chưa thấy
negative,Lần đầu tiên đánh giá 1sao Khuyên mọi người đừng lên mua giá lại đắt nói là gia hạn vĩnh viễn nhưng về chỉ sử dụng dc 1 tháng gọi 789 k hề tăng nt thì k tl tẩy chay ạ
negative,Lần đầu tiên mìh phải đánh giá 1 sao đơn này Shop gói hàng ẩu bể hết nắp lúc đầu shop nói nếu có vấn đề gì thì sẽ hổ trợ nhưng khi mìh ib thì lại bảo mìh dán keo sài nhưg bể vụg thì làm sao dán keo Nhắn tin cả đốg thì khôg rep Shop làm ăn vậy quá thất vọng 
negative,Lần đầu tiên mua của shop này không biết Mn nhận hàng ntn nhưng bản thân mình thấy sản phẩm quá kém ốp xước như dùng rồi 
negative,Lần đầu tiên mua hàng trên shopee mà phải đánh giá 1 sao Shop chuẩn bị hàng lâu phải 5 ngày mình mới nhận được hàng khâu đóng gói thì quá tệ shipper giao đến tay mình băng keo tung be bét thùng ộp ẹp vậy luôn khẩu trang thì mỏng đổ lông và ngứa shop đăng hình KT Hoàng Dũng với Bio nhưng lại giao loại này sẽ không mua lại lần nữa 
negative,Lần đầu tiên mua trên Shopee mà thất vọng như vậy luôn giấy đen thui luôn không dám xài
negative,lần đầu tiên phải đánh giá 1 sao khi mua hàng ví vừa nhận đã hỏng gỉ bực mình
negative,lần đầu tiên tôi mua shop này nhưng giấy ko dai nói chung là rất thất vọng
negative,Lần nào mua hàng cũng có thẻ cào trúng thưởng nhưng shop lại yêu cầu qua zalo nt để đặt đơn hàng trên 100k mới gửi kèm quà như thế này là hình thức lừa đảo nhé mn buôn bán nên có tâm một chút nhé shop thì mới bền lâu đc chứ đừng làm trò mèo này
negative,Lần nào mua shipper cũng ko gọi ra lấy hàng mà cứ báo giao hàng thành công
negative,Lần này mình đặt 2 đơn 1 cái đen L giao đúng 1 cái xanh than XXL giao sai Áo xanh than XXL nhưng nhỏ hơn áo vàng XXL cũng mua của Shop luôn và bằng cái L đen Nhưng tag vẫn là XXL lại bảo giao nhầm size Shop điêu quá làm thế để làm gì nhỉ Shop đồng ý hoàn hàng nhưng lần sau đừng lươn nữa 
negative,Lần thứ 2 liên tiếp bị giao nhầm ốp Lần trc mình đã không yêu cầu đổi trả cũng không yêu cầu hoàn tiền Lần này giao sai thì shop có nói sẽ hoàn lại tiền sản phẩm cho mình nhưng mình đợi mãi không thấy Không muốn đánh giá 1 sao đâu nhưng mà trải nghiệm quá tệ
negative,Lần thứ 2 mình mua sản phẩm thế nhưng lại thất vọng cực kì Miếng iphone 6 plus dán vào màn hình sọc trông rất khó nhìn và đau mắt Shop giao hàng như vậy mình không thể dùng tiếp được mà phải bỏ đi Sp tệ thật sự
negative,Lần thứ 2 nhận cường lực bể của shop này Cảm ơn shop bán hàng có tâm quá gieo trái nào thì sẽ nhận được quả đó thôi nè Chúc shop luôn đông khách 
negative,Lần thứ 2 sai màu đợt trước bỏ qua đợt này vẫn sai màu đưa toàn màu trắng 1 sao
negative,Lần trc mua nhận hàng đủ lần này tin tưởng lấy thêm 4 cái và không kiểm tra về mở ra có 2 cái giao thiếu 2 cái
negative,Lần trước có mua của shop 1 lần rồi nên mới tin tưởng vì lần đó được gói trong túi cẩn thận dữ lắm mà lần nào chẳng có cái túi nào nhận về tay mực rớt tè le hết ra túi bóng lấy bút ra xong tay cũng xanh lè nên phải ngồi lau trời quơi đi từ trung sang việt thì làm ơn gói hàng kĩ hơn xíu đi trời Mất luôn 2 ngòi oan
negative,Lần trước đặt hàng Mà THIẾU shop đảm bảo gửi lại mà không hề gửi
negative,Lần trước đặt thì giao đúng lần này đặt thì giao gì kỳ vậy shop Vừa thiếu hàng vừa sai hàng Nt cho shop nữa ngày vẫn chưa nhận đc phản hồi
negative,Lần trước mua 3 thì vỡ 2 Lần này mua 6 thì vỡ 5 Shop cố tình giao hàng lỗi cho khách Xứng đáng 1 sao
negative,Láo in hình mờ nhiều nếp gấp 
negative,Lắp vào k được 2 nút ko khớp với nhau 
negative,Laptop đã kết nối với loa rồi nhưng không nghe được nhạc nhấn qua bài thì vẫn được nhưng không nghe được nhạc nhắn thì shop vẫn rep nhưng hỏi có thể đổi loa thì xem nhưng không trả lời
negative,Lạt nhách như nước lã
negative,Lâu ùi mua hàng k đánh giá nhưng đối với shop phải đánh giá 1 shop lớn chuyên nghiệp gì mà không có lấy đc 1 hộp giấy để gói phải gói hàng cho khách lại dùng cái bọc hàng toàn đồ dễ vỡ và thế là kết quả nhận hàng bể ướt tè le ra Bó tay com toàn tập 
negative,Lấy cỡ to mà cho cỡ bé tí lại bằng giấy khó giặt với hơi mùi trả biết làm sao bây giờ lại mua tận 3 cái 
negative,Lấy hàng dùng r gửi cho khách Tồi thật 
negative,Lấy làm dẻ lâu nhà
negative,Lấy về đc mỗi cái vỏ
negative,lấy về lâu giờ mới dùng thì bị quá khổ đặt ip 11pro mà sao gửi 11pro max vậy shop 
negative,Lệch bố cái logo
negative,Liên hệ đổi ko trl
negative,Liên hệ thì shop ko trả lời mua sim bảo hành 100 thì mới test mà đã có 1 em đã bị khoá vì đã tạo Pi
negative,Liên hệ với shop mà không thấy phản hồi làm ăn v chết rồi shop ơi
negative,Listing gây nhầm lẫn khi mua hàng Mua xịt mà nhận gói xúc miệng
negative,Lm ăn chán vl vừa nhận về bung chịu r k bán dc thì nghỉ bán ik lm án chất lượng khé lần sau k bh mua shop này nx chán k muốn nói
negative,Lò xo hỏng không kẹp được mình nhắn shop không phản hồi còn dịch vụ vận chuyển 5 
negative,Loa âm thanh nhỏ xíu To tiếng hơn đt đc 1 chút Rè kinh khủng
negative,Loa bé và hơi rè nhé mn nên cân nhắc trước khi mua loa a nếu mua nên mua loa to từ 100k trở lên chất lượng tốt hơn rất nhiều
negative,loa bị gì í nó cứ giật giật lúc đc lúc ko bực rẻ thì chịu th chứ sao h
negative,Loa bị rè đèn thì không tắt được nên muốn nổ con mắt không biết nói sao luôn shop giao hàng nhanh chóng bưu tá thân thiện nhiệt tình với khách hàng
negative,Loa Bluetooth mà kết nối Bluetooth xog k thấy nhạc đâu Bán hàg dị v trời lm ăn uy tín lần sau còn ủng hộ chứ bán hàg như này ai dám mua nữa
negative,Loa chỉ nghe được một vài phút sau đó bị rè nghe khó chịu lắm đề nghị shop kiểm tra lại
negative,Loa có vấn đề Nút điều khiển âm thanh bị hư Đã liên lạc shop nhờ hỗ trợ đổi sản phẩm bù thêm tiền Nhưng shop Online mà không trả lời Mặc dù 39k không mong gì hơn nhưng đây là không phát ra nhạc được luôn Mọi người cân nhắc
negative,Loa cùi Nhỏ xíu Cấm sạc thì nghe tháo dây sạc ra thì tắt loa 
negative,loa cũng đẹp xinh nhưng nghe hơi dè
negative,Loa dè nhắn shop hỏi k rep k hề uy tín
negative,Loa dell kết nối đc Bluetooth Con mẹ nó cayyyy 
negative,Loa đểu hỏng rồi nút bật thì cứng ngắt k bật nổi
negative,Loa đểu Tránh xa shop này ra Về bật được đúng 1 lần thì k lên được nữa
negative,Loa giá rẻ nhưng lại rè lắm Chất lượng chán Hộp đựng loa thì méo mó nắp hộp thì mở toan Loa lại nằm ngoài hộp Nhìn rất khó chịu
negative,Loa hát rè nghe rất nhỏ thậm chí nhỏ hơn loa điện thoại trả hàng được không ạ
negative,Loa hết sức tệ ko cắm đc thẻ nhớ nghe cũng chỉ ngang điện thoại
negative,Loa hoàn thiện kém vì giá rẻ nên chấp nhận vậy thôi nghe nhạc kém dut thẻ nhớ vào lọt vào trong luôn không lấy ra được po tay Bạn nào thích rẻ mua cho vui chứ nghe nhạc thì không nên mới nghe được 2 ngày mà tự chuyển bài lung tung nữa 
negative,Loa hư k dùng được Chưa xài gì hết luôn Tức ghê
negative,Loa k biết thế nào nhưng mk chưa baoh phải đánh giá 1 cả chỉ vì shop k rep ib Kiểu như khách nhận hàng r hết trách nhiệm nên chả rep ib Lấy đại ảnh
negative,Loa k thể kết nối bt tệ phí tiền dhvdjdkdkdbdbdnsjsjsbdvdbdjdbn
negative,Loa kết nối đc nhưng k có âm thanh còn ríp đánh răng thì k dùng đx shop bán hàng k có tâm mà cũng bán
negative,Loa kết nối lúc được lúc không Hình ảnh chỉ mang tính chất nhận xu Làm biến chụp lại quá mọi người thông cảm ạ Thôi kệ cho 4 sao cũng được Loa hơi rè ạ Hơi chán tí Lao giởm Tự ngắt kết nối luôn
negative,loa kêu có pin mà k có phải vừa sạc vừa chơi mới đc
negative,Loa kh như mong đợi phải cấm sạc liên tục thì mới có thể sử dụng trong thời gian sử dụng loa rè giọng ca sĩ bị thay đổi tóm lại là tệ 
negative,loa khá zè mua mầu canh gửi mầu vàng
negative,Loa không bắt đc blt mình chưa bao giờ đánh giá dưới 5 k đánh giá vội mà có iboxx với ng bán trước nhưng 4 ngày k phản hồi n rẻ nên mình k cần đòi hỏi nhiều nhưng loa blt thì n ít nhất phải bắt đc blt chứ mình có cầm qua quán hỏi rồi thử nhiều điện thoại khác nhau chứ k phải là k biết sd 
negative,Loa không có dán tem bảo hành sạc không lên đèn báo hiệu nên không biết có vào điện không và không biết khi nào đầy pin không có giấy hướng dẫn sử dụng nói chung là không hài lòng 
negative,Loa không được ấm nghe nó rét rè Tôi không hài lòng về đơn hàng này
negative,Loa ko kết nối dc Bluetooth Tiền nào của nấy nên thôi cũng ko đánh giá nhiều
negative,Loa ko kêu vậy shop
negative,Loa lên đèn nhận bluetooth nhưng ko co tiếng ko xài dc
negative,Loa mặc dù đã sạc r nhưng khi kết nối vào điện thoại thì mở nhạc cứ bị rè thôi shop
negative,Loa màu vàng của mình cũng hư như mấy bạn kia nút on off bật lên cũng không lên đèn này mình sửa được còn pin nó thì hỏng sạc hơn tiếng đồng hồ mà cứ nghe được vài phút thì báo pin yếu xong hết nghe luôn Mấy bạn nghe mình không nên mua loa này nên mua loại a10 ngon hơn 
negative,Loa mới xài được 2 lần là hư rồi sản phẩm tệ
negative,Loa mua về sạc pin ko vào báo shop nhưng bên shop ko xử lý
negative,Loa nghe dè lắm giờ vứt đi chứ lm ăn đc gì 
negative,Loa nghe đúng 3 bài xong tự dưng tắt rồi rè rè tự nói tiếng gì đấy không hiểu giao chậm đòi trả không cho nhắn tin không trả lời chất lượng cực tệ không nên mua
negative,Loa nghe nhạc nhỏ xíu âm thanh nghe rất tệ vậy ma quảng cáo quà len
negative,Loa nghe rất kém Kết nối chập chờn Hâhbsvsjsvq anbsnsbsvsbsbb
negative,Loa nghe rất ồm 5 hết pin
negative,Loa nghe rất rè Ko hiểu trước khi giao hàng có test lại sp k nữa Giờ đem vứt chứ làm được gì nữa 
negative,Loa như kặc trước khi shop gửi đi đell kiểm tra j c 
negative,Loa quá rè và không kết nối với điện thoại được
negative,loa rè kinh khủng tởm shop không hỗ trợ đổi trả đóng gói thì được nhưng chất lượng âm thanh dưới mức tệ nhé tưởng bật lên âm lượng to mới rè nhưng không âm lượng siêu nhỏ cũng rất rè rồi còn không kết nối được với thiết bị android cái này đúng là mua về rồi vứt góc nhà vậy useless lắm luôn
negative,Loa rè rất chán Mở dù to hay nhỏ cũng rất rè nói chung k hài lòng 
negative,Loa rè dùng được 1 hôm hỏng ae không nên mua
negative,Loa thì dè trẳng ra cái j Nt shop ko thèm trả lời chiu thâti
negative,Loa tiếng nhỏ dè nữa không đáng tiền mn đừng mua nhé 
negative,Loa vừa mua mà mình dùng hết pin sạc đã ko vào rồi còn cứ kêu dè dè chỉ sợ nổ 
negative,Loại 3lớp chất lượng chán lắm chả muốn nói thêm gì cả
negative,Loại lừa đảo nha mn sim đằn kí hết r còn bị khoá hết tk mxh lừa đảo vccc vài nghìn bạc
negative,Loại này k phải loại xịn Giấy rất bở ko dai
negative,Loãng quá ngửi ko ra mùi bạc hà
negative,Logo in be bét chất vải quá mỏng không mền mịn như mô tả Nói chung về vẻ ngoài mẫu mã thì ổn nhưng chất lượng thì cực kì kém
negative,Lỗi 1 bên tai và chui sạc
negative,Lỗi hàng đặt Nike mà về con gấu ko nên mua
negative,Lợi ích gãy rất nhiều mong shop hoàn lại đơn Kinh nghiệm sử dụng gãy Mong shop hoàn lại đơn vì bị gãy rất nhiều
negative,Lợi ích ko đẹp tý nào Hiệu ứng làm đẹp màu của nó ko là tím hồng nhạt mà là Hồng Hương thơm toàn muì nhựa Tệ quá đi mong đợi xong hàng thế này
negative,Lợi ích xau Hiệu ứng làm đẹp xau Kinh nghiệm sử dụng dung mua bay oi
negative,Lợi ích xấu Mẹo dán móng Hiệu ứng làm đẹp xấu Ngoài đời xấu kinh khủng lun í khuyên thật ko nên mua ạ ghét kinh 
negative,lỗi ko chỉnh dc giờ
negative,Lỗi lắm nhé giưa có vết mua 4 miếng bị cả 3 chán
negative,lởm không đủ 100W dùng cắm máy mac pro mà ko nhận đủ hết pin
negative,lông có xí nhưng được cái mượt mà nó thưa lông nên nhìn hài vãi đạn
negative,lỏng kh chắc chắn lắm
negative,Lót giầy rời rạc vừa cầm trên tay đã rơi lót 
negative,Lừa đảo Mua 2 cái chẳng thấy dung tý nào 
negative,Lừa đảo Shop sập sớm
negative,Lừa đảo Về không sử dụng được
negative,Lừa đảo à nhận dc cái cường lực vỡ tan tành làm ăn chả uy tín mẹ gì
negative,Lừa đảo à Mình đặt 3 cái mà nhận hàng bóc ra có mỗi hai cái Yêu cầu bồi thường 
negative,Lừa đảo ai muốn mất tiền thì mua D
negative,Lừa đảo bán áo trên shope thì là kim tuyến đến lúc nhận hàng thì lại là in nhũ mn ko nên mua nha
negative,Lừa đảo Bảo sim tạo được tele nhưng có tạo được đâu nhắn tin bảo đặt sim 25k Ai mua hàng nên cẩn thận
negative,Lừa đảo Bịp bợm thật giao cho 12promax thì sao dùng kiểu gì làm ăn k có tâm Bán hàng đtn nhầm được đâu chỉ có thể là cố tình 
negative,Lừa đảo đó ae sim không gửi được sms với không gọi được đâu
negative,Lừa đảo giày mỏng như tờ giấy đi hai hôm thì rách
negative,Lừa đảo ham rê đặt mua đợi cả tuần nhận về cái túi ko có gì 
negative,Lừa đảo mọi người đừng mua nhé vào xem đánh giá toàn ko thấy cmt chắc goàn ảo
negative,Lừa đảo mọi người ko nên mua nha
negative,Lừa đảo mua sim về k làm gì đc hết trơn shop lừa mn né ra nha hazz coi như của đi thay người
negative,Lừa đảo nha mọi người nói là kính chống nhìn trộm nhưng qua ngang quay dọc vẫn nhìn rõ nha
negative,Lừa đảo nha mọi người shop bán usb hỏng xong mình nhắn tin chặn mình luôn 
negative,Lừa đảo nhé ae Sạc nhanh thì cắm vào nó nhận chậm Còn dây này cắm vào nó nhận ngay lừa đảo
negative,Lừa đảo nhé Nó ghi 1T nhưng chỉ được vài chục G thôi Mà dùng được vài lần thì cắm vào nó không hiện nữa M n không nên mua tránh bị lừa nhé 
negative,Lừa đảo quá Mình nt phản ánh thì chặn
negative,Lừa đảo sản phẩm gửi về không dùng không mở lên được
negative,Lừa đảo thông minh cái chó chi như cc
negative,Lửa đảo usb cắm không ăn
negative,lừa đảo usb lừa windown giỏi tạo usb boot báo lỗi ngay như hình
negative,Lừa đảo dung lượng chỉ 64gb mà dám ghi là 1tb 
negative,lừa đảo giao đồ cũ cho khách đồ bị rách nhắn tin không rep coi thường khách hàng
negative,Lừa đảo gửi về đéo bỏ vừa đt
negative,Lừa đảo Mọi người không nên mua hàng tại shop này tôi mua USB nó gửi cho tôi cái bút chì shop lừa đảo
negative,Lừa đảo siêu lừa đảo Cảnh báo mọi người ko nên mua kể cả mua loại đắt nhất về cũng ko dùng được Sim toàn đã bị tạo tk và lúc mình thao tác lấy lại tk thì các tk này đã vi phạm và bị khoá hết rồi Mua 10 cái sim thì mất 5 cái ko dùng được 
negative,Lừa đảo sim hạn vĩnh viễn lại chỉ tạo được 1 gmail
negative,Lừa đảo sim mua về đã bị kích hoạt telegram đăng ký gmail chỉ được 1 lần đầu lần thứ 2 kích hoạt bằng số điện thoại thì đã bị báo kích hoạt quá nhiều lần Nói chung là không nên mua 
negative,Lừa đảo thiếu trách nhiệm Mua 20 sim 092 không dùng được cái nào phản hồi chậm
negative,Lừa đảo tránh xa mua 5 sim thì 3 cái bị khóa 2 chiều 2 cái hạn chỉ 1 tháng trong khi mua loại dài hạn Hỏi chat ko trả lời bảo hành 
negative,Lừa đảo Giấy đen xì
negative,Lừa đảo Méo phải dây sạc nhanh
negative,Lừa đảo Quá tệ Anh em cẩn trọng k nên mua ở shop này Tư vấn không nhiệt tình Nhắn tin shop k thèm trả lời Mua sim nào cũng lỗi bảo hỗ trợ k thèm rep lại Ai có ý định mua sim ở shop thì thì đừng nên mua Lừa đảo hết 
negative,Lừa đảo Quảng cáo 300 tờ 1 bịch Giao loại 270 tờ 
negative,Lừa đảo Sim hỏng nhắn tin thì k rep 
negative,Lừa đảo Giao cái thứ gì tào lao
negative,Lừa đảo Giao hàng thiếu bên trên ghi là combo tai nghe vỏ bảo vệ giao mỗi vỏ bảo vệ không có tai nghe 
negative,Lừa nha mọi người Mua usb 1T mà về lưu file dc 30gb là nó ghi lỗi file hoặc không đủ bộ nhớ
negative,Lựa nhau wa Hình giấy trắng đưa giấy đen Vậy mà shopper cho ban đc trên này
negative,Lừa rồi hàng có dấu hiệu đã bị cạy mở còn có cả 1 lỗ bị khoan ở đáy loa nữa 
negative,Lừa vc rõ ràng báo là đã nhận hàng trong khi đó t kh hề nhận được bất kì đơn hàng nào từ shoppe Nt cho shop thì shop kh rep Đ hiểu làm ăn kiểu gì phí cả cái mã của t đcm shop đb
negative,Lừa mua về tất cả sim đều đã có tài khoản shopee rồi
negative,lúc đang chỉnh đồng hồ thì nó quay lại như ban đầu rồi lâu lâu nó không lên nó chung rất tệ mình rất không hài lòng 
negative,lúc đặt thấy hình ảnh thì có cả hộp bơ lúc nhận về thì đúng một gói Hành phi thì tanh
negative,Lúc đầu đặt huỷ xong rồi đặt thêm do thanh toán shoppee pay cái shop gửi 2 đơn nên bị 1 
negative,Lúc đầu đặt ít thì hàng dùng tốt lúc sao đặt nhiều thì hàng dùng kém đi shop nên xem lại điều đó máy thì yếu có cái còn không có máy chỉ có miếng dán thôi quá thất vọng rồi 
negative,Lúc đầu nghe ổn tốt nhưng tầm 1 tuần sau thì mất tiếng luôn
negative,Lúc đầu thì matxa đc như điện giật đ nt shop k tl khuyên mn k nên mua trảng lãng phí tiền
negative,Lúc giao hagf bị vỡ hỏng
negative,Lúc kt hàng đã thấy dổm rồi mà không ngờ hàng vừa sài chưa được nữa ngày mà thành ra như này đây cực kỳ thậm tệ Mn không nên mua nhé
negative,lúc mình dán nó bị vân đường kẻ toàn màn hình nhìn rất khó chịu k bt có phải mình dán sai hay k nhưng cái vân này là nó có sẵn ở trên miếng cường lực rồi í
negative,Lúc mua 1 thùng 30 gói ships về có 20 gói Gói nhỏ lỏng lẻo ko chặt Chất lượng kém chắc chắn lần sau ko mua
negative,Lúc nhận hàng lọ nước chấm bị chảy làm chảy hết sạch ra hộp
negative,Lúc thì giao loại CAM ON hsd 3 tháng lúc thì giao loại BLANK GIFT hsd 1 tháng Mình đã chat trước rồi mà vẫn thất hứa Shop không uy tín Chất lượng không ổn định 
negative,Lúc Thì nge Dc 1 bên tai lúc thì kh nge thấy gì mn nên cân nhắc trước Khi mua 
negative,Lưới nhanh hư Cán vợt yếu vô cùng Mới đánh 4 lần mà hỏng rồi Không xứng với giá
negative,Lý do 1 hàng ok chất lượng Nhưng đây là lần 2 m đặt 12Prm Lần 1 đặt giao nhầm 13Prm nhưng ko đưa thêm m 1 chiếc mà m đã yêu cầu Shop bán hàng giá và chất lượng ok Nhưng kém về trách nhiệm với khách khi phát sinh do lỗi của shop nhé 5 chất lượng và giá 1 về trách nhiệm bồi hoàn 
negative,M áy bay mới mua về bị gãy dưới phần cánh đó đóng gói hàng móp méo chê nếu có đánh giá 0 sao thì tôi đã đánh giá ko sao rồi giao hàng chậm trễ
negative,M là con trai đặt tất màu đen thì lại giao cho tất xanh đỏ tím vàng 
negative,M n đừng mua hàng giả
